"PermissionType","AppId","ClientObjectId","AppDisplayName","ResourceObjectId","ResourceDisplayName","Permission","ConsentType","PrincipalObjectId","PrincipalDisplayName","Homepage","PublisherName","ReplyUrls","ExpiryTime","CreatedDateTime","AppOwnerOrganizationId","ApplicationStatus","ApplicationVisibility","AssignmentRequired","IsAppProxy","PublisherDisplayName","VerifiedPublisherId","AddedDateTime","SignInAudience","ApplicationType"
"Delegated","d7b7aa79-02e4-41b1-be92-88a0d345e9e4","a2b63289-2024-4616-8088-288cd2451b77","testtt","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","offline_access","AllPrincipals",,"",,"","http://localhost:8080",,"2023-10-26T13:27:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d7b7aa79-02e4-41b1-be92-88a0d345e9e4","a2b63289-2024-4616-8088-288cd2451b77","testtt","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","openid","AllPrincipals",,"",,"","http://localhost:8080",,"2023-10-26T13:27:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d7b7aa79-02e4-41b1-be92-88a0d345e9e4","a2b63289-2024-4616-8088-288cd2451b77","testtt","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","profile","AllPrincipals",,"",,"","http://localhost:8080",,"2023-10-26T13:27:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d7b7aa79-02e4-41b1-be92-88a0d345e9e4","a2b63289-2024-4616-8088-288cd2451b77","testtt","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.EnableDisableAccount.All","AllPrincipals",,"",,"","http://localhost:8080",,"2023-10-26T13:27:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d7b7aa79-02e4-41b1-be92-88a0d345e9e4","a2b63289-2024-4616-8088-288cd2451b77","testtt","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Export.All","AllPrincipals",,"",,"","http://localhost:8080",,"2023-10-26T13:27:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d7b7aa79-02e4-41b1-be92-88a0d345e9e4","a2b63289-2024-4616-8088-288cd2451b77","testtt","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Invite.All","AllPrincipals",,"",,"","http://localhost:8080",,"2023-10-26T13:27:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d7b7aa79-02e4-41b1-be92-88a0d345e9e4","a2b63289-2024-4616-8088-288cd2451b77","testtt","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.ManageIdentities.All","AllPrincipals",,"",,"","http://localhost:8080",,"2023-10-26T13:27:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d7b7aa79-02e4-41b1-be92-88a0d345e9e4","a2b63289-2024-4616-8088-288cd2451b77","testtt","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read","AllPrincipals",,"",,"","http://localhost:8080",,"2023-10-26T13:27:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d7b7aa79-02e4-41b1-be92-88a0d345e9e4","a2b63289-2024-4616-8088-288cd2451b77","testtt","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read.All","AllPrincipals",,"",,"","http://localhost:8080",,"2023-10-26T13:27:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d7b7aa79-02e4-41b1-be92-88a0d345e9e4","a2b63289-2024-4616-8088-288cd2451b77","testtt","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.ReadBasic.All","AllPrincipals",,"",,"","http://localhost:8080",,"2023-10-26T13:27:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d7b7aa79-02e4-41b1-be92-88a0d345e9e4","a2b63289-2024-4616-8088-288cd2451b77","testtt","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.ReadWrite","AllPrincipals",,"",,"","http://localhost:8080",,"2023-10-26T13:27:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d7b7aa79-02e4-41b1-be92-88a0d345e9e4","a2b63289-2024-4616-8088-288cd2451b77","testtt","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.ReadWrite.All","AllPrincipals",,"",,"","http://localhost:8080",,"2023-10-26T13:27:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","openid","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","profile","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","offline_access","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","email","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.ReadBasic.All","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.Read","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.Send","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.Read.Shared","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.Send.Shared","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Files.ReadWrite.All","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","ChatMessage.Read","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","ChatMessage.Send","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Chat.ReadWrite","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Chat.Create","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","ChannelMessage.Edit","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","ChannelMessage.Send","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Channel.ReadBasic.All","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Presence.Read.All","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Team.ReadBasic.All","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Team.Create","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Sites.Manage.All","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Sites.Read.All","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Sites.ReadWrite.All","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Policy.Read.ConditionalAccess","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","b82d3bd7-1b2c-4a5b-9faf-2649ea969462","166d7f26-bf85-4be1-9635-01b60967590f","Malapp","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","EWS.AccessAsUser.All","AllPrincipals",,"",,"","http://localhost:8000",,"2023-11-14T10:37:45Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","1f901fd4-a004-4dee-855d-0b9bcc070729","2d9dfe66-15b6-4ecc-b168-787708cdba5e","Mlcrosoft","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read","AllPrincipals",,"",,"","http://localhost:30662/gettoken",,"2023-07-25T09:11:28Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","86f7bece-ec74-40c4-bb49-dd2d6430f6df","9fcf7a04-fe57-46c8-82a8-8404105dc06d","CreateUserEXO","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read","AllPrincipals",,"",,"","",,"2023-09-20T13:29:36Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","00f4b574-a5b1-4fe9-9ff0-bceb6e7859f1","b9d36ed6-b946-457c-90e6-b466e6c7be4e","Maillookup","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read","AllPrincipals",,"",,"","",,"2024-01-12T09:32:16Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","9b009948-d2ee-4319-abaa-59b6405e6710","3f54ebab-2bd1-488c-87dd-d6f00256dca3","GraphJoey","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","SecurityAlert.ReadWrite.All","AllPrincipals",,"",,"","",,"2023-08-23T11:35:22Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","9b009948-d2ee-4319-abaa-59b6405e6710","3f54ebab-2bd1-488c-87dd-d6f00256dca3","GraphJoey","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","SecurityAlert.Read.All","AllPrincipals",,"",,"","",,"2023-08-23T11:35:22Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","9b009948-d2ee-4319-abaa-59b6405e6710","3f54ebab-2bd1-488c-87dd-d6f00256dca3","GraphJoey","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.ReadBasic","AllPrincipals",,"",,"","",,"2023-08-23T11:35:22Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","9b009948-d2ee-4319-abaa-59b6405e6710","3f54ebab-2bd1-488c-87dd-d6f00256dca3","GraphJoey","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","SecurityActions.ReadWrite.All","AllPrincipals",,"",,"","",,"2023-08-23T11:35:22Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","9b009948-d2ee-4319-abaa-59b6405e6710","3f54ebab-2bd1-488c-87dd-d6f00256dca3","GraphJoey","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","SecurityActions.Read.All","AllPrincipals",,"",,"","",,"2023-08-23T11:35:22Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","9b009948-d2ee-4319-abaa-59b6405e6710","3f54ebab-2bd1-488c-87dd-d6f00256dca3","GraphJoey","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","IdentityRiskEvent.ReadWrite.All","AllPrincipals",,"",,"","",,"2023-08-23T11:35:22Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","9b009948-d2ee-4319-abaa-59b6405e6710","3f54ebab-2bd1-488c-87dd-d6f00256dca3","GraphJoey","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.Read","AllPrincipals",,"",,"","",,"2023-08-23T11:35:22Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
